IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS,2.108
IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION,1.214
IEEE Magnetics Letters,1.692
IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS,1.302
IEEE TRANSACTIONS ON MAGNETICS,1.250
IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE,0.526
IEEE Journal on Emerging and Selected Topics in Circuits and Systems,1.524
IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,2.079
IEEE Intelligent Transportation Systems Magazine,0.821
IEEE Transactions on Haptics,1.581
IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,2.619
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,5.144
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,1.937
IEEE SPECTRUM,1.038
IEEE-ACM Transactions on Computational Biology and Bioinformatics,1.674
IEEE Transactions on Systems Man Cybernetics-Systems,1.934
IEEE ELECTRICAL INSULATION MAGAZINE,1.414
IEEE TRANSACTIONS ON MULTIMEDIA,1.897
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,4.390
IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,2.192
IEEE MICROWAVE MAGAZINE,1.513
IEEE SIGNAL PROCESSING LETTERS,1.465
IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS,1.854
IEEE TECHNOLOGY AND SOCIETY MAGAZINE,0.460
IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,1.808
IEEE Transactions on Robotics,2.548
IEEE MICRO,2.205
IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS,3.686
IEEE INTELLIGENT SYSTEMS,2.343
IEEE TRANSACTIONS ON POWER ELECTRONICS,4.439
IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY,1.209
IEEE Industrial Electronics Magazine,3.574
IEEE Communications Surveys and Tutorials,5.623
IEEE Transactions on Human-Machine Systems,1.982
IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,1.038
IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,1.367
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,2.062
IEEE Transactions on Computational Intelligence and AI in Games,1.490
IEEE Photonics Journal,2.312
IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS,1.282
IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY,2.008
IEEE TRANSACTIONS ON ENERGY CONVERSION,2.584
