JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,11.248
HEPATOLOGY,11.190
CIRCULATION RESEARCH,11.089
Oceanography and Marine Biology,11.083
Annual Review of Phytopathology,11.000
AMERICAN JOURNAL OF HUMAN GENETICS,10.987
Annual Review of Ecology Evolution and Systematics,10.977
Materials Today,10.850
Nature Reviews Gastroenterology & Hepatology,10.807
EMBO JOURNAL,10.748
Nature Communications,10.742
NATURAL PRODUCT REPORTS,10.715
GENOME BIOLOGY,10.465
Annual Review of Nutrition,10.459
ADVANCED FUNCTIONAL MATERIALS,10.439
JOURNAL OF HEPATOLOGY,10.401
REVIEWS OF GEOPHYSICS,10.400
DEVELOPMENTAL CELL,10.366
MOLECULAR ASPECTS OF MEDICINE,10.302
PROGRESS IN NEUROBIOLOGY,10.301
NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,10.284
Nature Reviews Rheumatology,10.252
BRAIN,10.226
Nano Energy,10.211
Annual Review of Earth and Planetary Sciences,10.188
Nature Reviews Cardiology,10.154
TRENDS IN MOLECULAR MEDICINE,10.110
QUARTERLY REVIEWS OF BIOPHYSICS,10.083
TRENDS IN BIOTECHNOLOGY,10.040
TRENDS IN PHARMACOLOGICAL SCIENCES,9.988
Perspectives on Psychological Science,9.955
EXERCISE IMMUNOLOGY REVIEW,9.929
CURRENT BIOLOGY,9.916
NPG Asia Materials,9.902
PROGRESS IN RETINAL AND EYE RESEARCH,9.897
PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,9.809
TRENDS IN MICROBIOLOGY,9.808
Advances in Anatomy Embryology and Cell Biology,9.800
BIOLOGICAL REVIEWS,9.790
JOURNAL OF CELL BIOLOGY,9.786
ACTA NEUROPATHOLOGICA,9.777
BLOOD,9.775
PROGRESS IN PHOTOVOLTAICS,9.696
Advances in Optics and Photonics,9.688
ATHEROSCLEROSIS SUPPLEMENTS,9.667
PLANT CELL,9.575
Physics of Life Reviews,9.478
BIOLOGICAL PSYCHIATRY,9.472
JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,9.466
CLINICAL INFECTIOUS DISEASES,9.416
ACM Transactions on Intelligent Systems and Technology,9.390
CURRENT OPINION IN PLANT BIOLOGY,9.385
LEUKEMIA,9.379
PSYCHOTHERAPY AND PSYCHOSOMATICS,9.370
PSYCHOTHERAPY AND PSYCHOSOMATICS,9.370
Laser & Photonics Reviews,9.313
STUDIES IN MYCOLOGY,9.296
CANCER RESEARCH,9.284
ANNALS OF THE RHEUMATIC DISEASES,9.270
ISME Journal,9.267
AMERICAN JOURNAL OF GASTROENTEROLOGY,9.213
INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,9.197
SEMINARS IN CANCER BIOLOGY,9.143
SLEEP MEDICINE REVIEWS,9.141
Annual Review of Genomics and Human Genetics,9.132
Wiley Interdisciplinary Reviews-Computational Molecular Science,9.041
BIOTECHNOLOGY ADVANCES,8.905
TRENDS IN ENDOCRINOLOGY AND METABOLISM,8.868
DRUG RESISTANCE UPDATES,8.816
NUCLEIC ACIDS RESEARCH,8.808
IEEE Transactions on Industrial Informatics,8.785
FISH AND FISHERIES,8.755
CURRENT OPINION IN STRUCTURAL BIOLOGY,8.747
CURRENT OPINION IN CELL BIOLOGY,8.736
PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,8.711
HUMAN REPRODUCTION UPDATE,8.657
ADVANCES IN COLLOID AND INTERFACE SCIENCE,8.636
SCHIZOPHRENIA BULLETIN,8.607
SCHIZOPHRENIA BULLETIN,8.607
Chemical Science,8.601
DIABETES CARE,8.570
CURRENT OPINION IN GENETICS & DEVELOPMENT,8.568
THORAX,8.562
ONCOGENE,8.559
CHEMISTRY OF MATERIALS,8.535
KIDNEY INTERNATIONAL,8.520
eLife,8.519
Light-Science & Applications,8.476
DIABETES,8.474
Physical Review X,8.463
Journal of Molecular Cell Biology,8.432
FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,8.412
CELL DEATH AND DIFFERENTIATION,8.385
Nature Reviews Nephrology,8.368
BIOMATERIALS,8.312
CEREBRAL CORTEX,8.305
NEUROLOGY,8.303
METABOLIC ENGINEERING,8.258
Geochemical Perspectives,8.250
EMBO Molecular Medicine,8.245
Cold Spring Harbor Perspectives in Biology,8.226
GLOBAL CHANGE BIOLOGY,8.224
CLINICAL CANCER RESEARCH,8.193
PROGRESS IN SOLID STATE CHEMISTRY,8.182
PLoS Genetics,8.167
Advances in Catalysis,8.143
MEDICINAL RESEARCH REVIEWS,8.131
GONDWANA RESEARCH,8.122
Annual Review of Chemical and Biomolecular Engineering,8.109
PLoS Pathogens,8.057
MASS SPECTROMETRY REVIEWS,8.053
CURRENT OPINION IN BIOTECHNOLOGY,8.035
ARTHRITIS AND RHEUMATISM,7.871
CURRENT OPINION IN IMMUNOLOGY,7.867
Obesity Reviews,7.859
EMBO REPORTS,7.858
CRITICAL REVIEWS IN BIOTECHNOLOGY,7.837
NEUROPSYCHOPHARMACOLOGY,7.833
Theranostics,7.827
ACADEMY OF MANAGEMENT REVIEW,7.817
Annual Review of Analytical Chemistry,7.814
JOURNAL OF PINEAL RESEARCH,7.812
Nature Protocols,7.782
CLINICAL CHEMISTRY,7.768
PHARMACOLOGY & THERAPEUTICS,7.745
PHYSICAL REVIEW LETTERS,7.728
PSYCHOLOGICAL REVIEW,7.719
PSYCHOLOGICAL REVIEW,7.719
ANTIOXIDANTS & REDOX SIGNALING,7.667
CURRENT OPINION IN CHEMICAL BIOLOGY,7.652
HYPERTENSION,7.632
AGEING RESEARCH REVIEWS,7.628
NEUROSCIENTIST,7.618
BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,7.584
FRONTIERS IN NEUROENDOCRINOLOGY,7.581
Journal of Biomedical Nanotechnology,7.578
ACS Catalysis,7.572
Cold Spring Harbor Perspectives in Medicine,7.559
PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,7.545
Mucosal Immunology,7.537
Small,7.514
JOURNAL OF PSYCHIATRY & NEUROSCIENCE,7.492
JOURNAL OF PSYCHIATRY & NEUROSCIENCE,7.492
JACC-Cardiovascular Interventions,7.440
BMC BIOLOGY,7.431
Journal of Cachexia Sarcopenia and Muscle,7.413
PLANT PHYSIOLOGY,7.394
CLINICAL PHARMACOLOGY & THERAPEUTICS,7.390
BRITISH JOURNAL OF PSYCHIATRY,7.343
BRITISH JOURNAL OF PSYCHIATRY,7.343
Nanotoxicology,7.336
Academy of Management Annals,7.333
EPIDEMIOLOGIC REVIEWS,7.333
JOURNAL OF PATHOLOGY,7.330
EMERGING INFECTIOUS DISEASES,7.327
MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,7.326
BMC Medicine,7.276
JOURNAL OF CONTROLLED RELEASE,7.261
MOLECULAR & CELLULAR PROTEOMICS,7.254
GLOBAL ECOLOGY AND BIOGEOGRAPHY,7.242
ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,7.232
CURRENT OPINION IN MICROBIOLOGY,7.216
Cell Reports,7.207
ANNALS OF SURGERY,7.188
CLINICAL PSYCHOLOGY REVIEW,7.179
CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE,7.167
EARTH-SCIENCE REVIEWS,7.135
STEM CELLS,7.133
CHEST,7.132
EUROPEAN RESPIRATORY JOURNAL,7.125
ChemSusChem,7.117
ECOLOGICAL MONOGRAPHS,7.107
AUTOIMMUNITY REVIEWS,7.095
ENVIRONMENTAL HEALTH PERSPECTIVES,7.029
JOURNAL OF AUTOIMMUNITY,7.018
ARCHIVES OF NEUROLOGY,7.008
CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,7.000
Particle and Fibre Toxicology,6.987
JACC-Cardiovascular Imaging,6.986
Circulation-Cardiovascular Interventions,6.982
Nano Research,6.963
FUNGAL DIVERSITY,6.938
HUMAN BRAIN MAPPING,6.924
AMERICAN JOURNAL OF CLINICAL NUTRITION,6.918
DIABETOLOGIA,6.880
CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,6.875
mBio,6.875
JOURNAL OF MANAGEMENT,6.862
GREEN CHEMISTRY,6.852
PLANT JOURNAL,6.815
STRUCTURE,6.794
CURRENT OPINION IN NEUROBIOLOGY,6.765
Circulation-Cardiovascular Imaging,6.752
Health Psychology Review,6.750
JOURNAL OF NEUROSCIENCE,6.747
Nanoscale,6.739
NEW ASTRONOMY REVIEWS,6.722
CHEMICAL COMMUNICATIONS,6.718
Journal of Physical Chemistry Letters,6.687
HUMAN MOLECULAR GENETICS,6.677
BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY,6.640
Neuron Glia Biology,6.636
Annual Review of Public Health,6.627
Annual Review of Public Health,6.627
Oncotarget,6.627
JOURNAL OF MATERIALS CHEMISTRY,6.626
TRAC-TRENDS IN ANALYTICAL CHEMISTRY,6.612
Molecular Plant,6.605
Polymer Reviews,6.593
JOURNAL OF BONE AND MINERAL RESEARCH,6.589
CHEMISTRY & BIOLOGY,6.586
ANNALS OF ONCOLOGY,6.578
EUROPEAN JOURNAL OF HEART FAILURE,6.577
HARVARD LAW REVIEW,6.567
AIDS,6.557
INTERNATIONAL MATERIALS REVIEWS,6.552
NEW PHYTOLOGIST,6.545
CYTOKINE & GROWTH FACTOR REVIEWS,6.537
Clinical Gastroenterology and Hepatology,6.534
IEEE WIRELESS COMMUNICATIONS,6.524
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,6.500
IEEE Communications Surveys and Tutorials,6.490
Annual Review of Nuclear and Particle Science,6.487
Seminars in Immunopathology,6.482
CANCER TREATMENT REVIEWS,6.466
BIOSENSORS & BIOELECTRONICS,6.451
CANCER AND METASTASIS REVIEWS,6.449
GENETICS IN MEDICINE,6.435
MOLECULAR THERAPY,6.425
CRITICAL REVIEWS IN TOXICOLOGY,6.414
CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,6.398
JOURNAL OF INVESTIGATIVE DERMATOLOGY,6.372
MODERN PATHOLOGY,6.364
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,6.354
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,6.354
JOURNAL OF ECONOMIC LITERATURE,6.341
Science Signaling,6.337
ORGANIC LETTERS,6.324
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,6.314
PSYCHOLOGICAL INQUIRY,6.312
JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,6.310
IEEE TRANSACTIONS ON FUZZY SYSTEMS,6.306
Current Opinion in Virology,6.298
DRUG METABOLISM REVIEWS,6.286
OncoImmunology,6.283
ASTROPHYSICAL JOURNAL,6.280
DEVELOPMENT,6.273
Advances in Ecological Research,6.250
ENVIRONMENTAL MICROBIOLOGY,6.240
Biotechnology for Biofuels,6.221
JOURNAL OF HIGH ENERGY PHYSICS,6.220
Clinical Epigenetics,6.219
TRENDS IN PARASITOLOGY,6.217
RADIOLOGY,6.214
AMERICAN JOURNAL OF TRANSPLANTATION,6.190
EPIDEMIOLOGY,6.178
EPIDEMIOLOGY,6.178
INTERNATIONAL JOURNAL OF CARDIOLOGY,6.175
OPHTHALMOLOGY,6.170
ANESTHESIOLOGY,6.168
CARBON,6.160
Wiley Interdisciplinary Reviews-RNA,6.154
CRITICAL CARE MEDICINE,6.147
NEUROIMAGE,6.132
BRAIN BEHAVIOR AND IMMUNITY,6.128
SEMINARS IN IMMUNOLOGY,6.124
MOLECULAR CANCER THERAPEUTICS,6.107
CLADISTICS,6.091
CRITICAL REVIEWS IN MICROBIOLOGY,6.087
Geoscientific Model Development,6.086
JOURNAL OF CATALYSIS,6.073
International Journal of Neural Systems,6.056
CORTEX,6.042
JOURNAL OF FINANCE,6.033
HEART,6.023
PRECAMBRIAN RESEARCH,6.023
PHYSICS LETTERS B,6.019
STROKE,6.018
APPLIED CATALYSIS B-ENVIRONMENTAL,6.007
CURRENT ISSUES IN MOLECULAR BIOLOGY,6.000
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,6.000
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,6.000
ALLERGY,5.995
Annual Review of Food Science and Technology,5.978
Nanomedicine-Nanotechnology Biology and Medicine,5.978
INTERNATIONAL JOURNAL OF PLASTICITY,5.971
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,5.971
QUARTERLY JOURNAL OF ECONOMICS,5.966
DRUG DISCOVERY TODAY,5.964
BASIC RESEARCH IN CARDIOLOGY,5.955
Circulation-Heart Failure,5.945
AGING CELL,5.939
Cochrane Database of Systematic Reviews,5.939
Molecular Oncology,5.935
BRAIN RESEARCH REVIEWS,5.930
ADDICTION BIOLOGY,5.929
MACROMOLECULES,5.927
BRIEFINGS IN BIOINFORMATICS,5.919
EXPERT REVIEWS IN MOLECULAR MEDICINE,5.912
PROGRESS IN HISTOCHEMISTRY AND CYTOCHEMISTRY,5.909
PLANT CELL AND ENVIRONMENT,5.906
ACS Applied Materials & Interfaces,5.900
PHYSICS TODAY,5.893
Social Cognitive and Affective Neuroscience,5.884
Social Cognitive and Affective Neuroscience,5.884
BREAST CANCER RESEARCH,5.881
JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,5.877
SPACE SCIENCE REVIEWS,5.874
HAEMATOLOGICA,5.868
CELLULAR AND MOLECULAR LIFE SCIENCES,5.856
MOLECULAR ECOLOGY,5.840
PAIN,5.836
ANALYTICAL CHEMISTRY,5.825
Nanomedicine,5.824
MAYO CLINIC PROCEEDINGS,5.812
CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,5.810
CANADIAN MEDICAL ASSOCIATION JOURNAL,5.808
CARDIOVASCULAR RESEARCH,5.808
CURRENT OPINION IN LIPIDOLOGY,5.803
Advances in Microbial Physiology,5.800
Journal of Thoracic Oncology,5.800
JOURNAL OF EXPERIMENTAL BOTANY,5.794
BIOMACROMOLECULES,5.788
JOURNAL OF INTERNAL MEDICINE,5.785
JOURNAL OF INFECTIOUS DISEASES,5.778
THROMBOSIS AND HAEMOSTASIS,5.760
REVIEWS IN MEDICAL VIROLOGY,5.759
AMERICAN JOURNAL OF KIDNEY DISEASES,5.756
Forensic Toxicology,5.756
LAB ON A CHIP,5.748
CURRENT OPINION IN NEUROLOGY,5.729
IEEE TRANSACTIONS ON POWER ELECTRONICS,5.726
JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY,5.721
FREE RADICAL BIOLOGY AND MEDICINE,5.710
PSYCHOLOGICAL METHODS,5.708
CHEMISTRY-A EUROPEAN JOURNAL,5.696
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,5.694
JOURNAL OF ECOLOGY,5.694
Acta Biomaterialia,5.684
PLANT BIOTECHNOLOGY JOURNAL,5.677
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,5.669
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,5.669
ENVIRONMENT INTERNATIONAL,5.664
PHYSIOLOGY,5.645
Pigment Cell & Melanoma Research,5.641
EUROPEAN HEART JOURNAL SUPPLEMENTS,5.640
JOURNAL OF MEDICAL GENETICS,5.636
MOVEMENT DISORDERS,5.634
CLINICAL SCIENCE,5.629
Molecular Ecology Resources,5.626
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,5.625
JOURNAL OF HEART AND LUNG TRANSPLANTATION,5.611
Astrophysical Journal Letters,5.602
PSYCHONEUROENDOCRINOLOGY,5.591
JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,5.580
CHEMICAL RECORD,5.577
JOURNAL OF NUCLEAR MEDICINE,5.563
JOURNAL OF THROMBOSIS AND HAEMOSTASIS,5.550
CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION,5.548
ACTA PSYCHIATRICA SCANDINAVICA,5.545
ACTA PSYCHIATRICA SCANDINAVICA,5.545
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,5.545
INTENSIVE CARE MEDICINE,5.544
ADVANCED SYNTHESIS & CATALYSIS,5.542
NUTRITION REVIEWS,5.541
Disease Models & Mechanisms,5.537
ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,5.533
Advances in Immunology,5.529
PHARMACOGENOMICS JOURNAL,5.513
JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,5.510
RENEWABLE & SUSTAINABLE ENERGY REVIEWS,5.510
JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,5.495
CLINICAL PHARMACOKINETICS,5.486
Molecular Autism,5.486
ENVIRONMENTAL SCIENCE & TECHNOLOGY,5.481
FASEB JOURNAL,5.480
JOURNAL OF MEDICINAL CHEMISTRY,5.480
ALIMENTARY PHARMACOLOGY & THERAPEUTICS,5.478
JOURNAL OF CLINICAL EPIDEMIOLOGY,5.478
JOURNAL OF PEASANT STUDIES,5.477
INFLAMMATORY BOWEL DISEASES,5.475
DIVERSITY AND DISTRIBUTIONS,5.469
GLIA,5.466
PROCEEDINGS OF THE IEEE,5.466
DIABETES OBESITY & METABOLISM,5.456
BLOOD REVIEWS,5.451
AMERICAN PSYCHOLOGIST,5.450
Biochimica et Biophysica Acta-Gene Regulatory Mechanisms,5.440
BIOSCIENCE,5.439
JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,5.439
EUROPEAN PHYSICAL JOURNAL C,5.436
Brain Stimulation,5.432
EXPERT OPINION ON INVESTIGATIONAL DRUGS,5.432
PSYCHOLOGICAL MEDICINE,5.428
PSYCHOLOGICAL MEDICINE,5.428
Circulation-Arrhythmia and Electrophysiology,5.417
Advances in Genetics,5.410
MIS QUARTERLY,5.405
MIS QUARTERLY,5.405
NEUROPSYCHOLOGY REVIEW,5.400
NEUROPSYCHOLOGY REVIEW,5.400
NEOPLASIA,5.398
Molecular Cancer,5.397
EUROPEAN NEUROPSYCHOPHARMACOLOGY,5.395
MILBANK QUARTERLY,5.391
MILBANK QUARTERLY,5.391
INTERNATIONAL JOURNAL OF OBESITY,5.386
RNA Biology,5.377
Polymer Chemistry,5.368
JOURNAL OF IMMUNOLOGY,5.362
ACS Chemical Biology,5.356
JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,5.339
Circulation-Cardiovascular Genetics,5.337
JOURNAL OF CELL SCIENCE,5.325
WATER RESEARCH,5.323
Methods in Ecology and Evolution,5.322
SPORTS MEDICINE,5.320
Journal of Chemical Theory and Computation,5.310
AMERICAN JOURNAL OF MEDICINE,5.302
ATMOSPHERIC CHEMISTRY AND PHYSICS,5.298
BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,5.297
PEDIATRICS,5.297
Topics in Organometallic Chemistry,5.293
CRITICAL REVIEWS IN PLANT SCIENCES,5.292
PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,5.292
MOLECULAR NEUROBIOLOGY,5.286
Molecular Neurodegeneration,5.286
NEURO-ONCOLOGY,5.286
INTERNATIONAL REVIEWS OF IMMUNOLOGY,5.280
Cancer Prevention Research,5.269
CARCINOGENESIS,5.266
INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,5.264
APPLIED ENERGY,5.261
Clinical Journal of the American Society of Nephrology,5.250
ACS Macro Letters,5.242
JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,5.228
MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,5.226
JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,5.218
EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,5.217
Epigenomics,5.215
JOURNAL OF POWER SOURCES,5.211
BRITISH JOURNAL OF SURGERY,5.210
NEUROBIOLOGY OF DISEASE,5.202
CLINICAL MICROBIOLOGY AND INFECTION,5.197
ENDOSCOPY,5.196
Cell Death & Disease,5.177
TOBACCO CONTROL,5.150
TOBACCO CONTROL,5.150
Journal of Advances in Modeling Earth Systems,5.149
EUROPEAN JOURNAL OF EPIDEMIOLOGY,5.147
JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART B-CRITICAL REVIEWS,5.146
JOURNAL OF CLINICAL PSYCHIATRY,5.139
JOURNAL OF CLINICAL PSYCHIATRY,5.139
QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY,5.131
SEMINARS IN LIVER DISEASE,5.123
HUMAN MUTATION,5.122
HEALTH TECHNOLOGY ASSESSMENT,5.116
BULLETIN OF THE WORLD HEALTH ORGANIZATION,5.112
JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE,5.112
SURVEYS IN GEOPHYSICS,5.112
Epigenetics,5.108
Progress in Brain Research,5.103
BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,5.089
ARCHIVES OF TOXICOLOGY,5.078
Scientific Reports,5.078
CURRENT OPINION IN RHEUMATOLOGY,5.073
MRS BULLETIN,5.069
SLEEP,5.062
IEEE Industrial Electronics Magazine,5.061
QUARTERLY REVIEW OF BIOLOGY,5.059
Annual Review of Environment and Resources,5.056
